fips,year,total_subs_adj
46103,2010,5132999.455
46105,2010,9067375.801
46107,2010,15987885.51
46109,2010,21061975.22
46111,2010,10106753.79
46113,2010,1782047.182
46115,2010,44844891.67
46117,2010,9675741.426
46119,2010,20565784.29
46121,2010,1951249.261
46123,2010,12016851.72
46125,2010,15125301.89
46127,2010,13367873.97
46129,2010,9946651.502
46135,2010,10153705.35
46137,2010,4480912.112
45001,2019,463356
45003,2019,3987803
45005,2019,3530978
45007,2019,1132683
45009,2019,3970066
45011,2019,3595399
45013,2019,4673
45015,2019,708039
45017,2019,9812709
45019,2019,112866
45021,2019,683485
45023,2019,988006
45025,2019,4871997
45027,2019,8237593
45029,2019,2246147
45031,2019,11310190
45033,2019,7966458
45035,2019,4055049
45037,2019,7550177
45039,2019,14537
45041,2019,8763736
45043,2019,1042816
45045,2019,292955
45047,2019,13152
45049,2019,6790134
45051,2019,9079996
45053,2019,182181
45055,2019,453597
45057,2019,198276
45059,2019,486543
45061,2019,10465880
45063,2019,1170589
45065,2019,2929
45067,2019,5173431
45069,2019,6914002
45071,2019,990118
45073,2019,340586
45075,2019,15818591
45077,2019,71362
45079,2019,1498089
45081,2019,5859984
45083,2019,3202508
45085,2019,6493842
45087,2019,103557
45089,2019,10805132
45091,2019,1660138
45001,2018,83123.77878
45003,2018,1723445.999
45005,2018,1944708.669
45007,2018,903551.7114
45009,2018,2462810.671
45011,2018,2176891.777
45013,2018,7738.862052
45015,2018,210617.1686
45017,2018,4571297.522
45019,2018,53525.77648
45021,2018,240015.3078
45023,2018,433688.7512
45025,2018,1588841.744
45027,2018,4560652.022
45029,2018,1604111.488
45031,2018,4666013.362
45033,2018,3636230.34
45035,2018,1700814.799
45037,2018,5292529.435
45039,2018,7040.862958
45041,2018,3842987.209
45043,2018,536475.2051
45045,2018,125080.829
45047,2018,19512.5241
45049,2018,3513455.546
45051,2018,5614819.357
45053,2018,129132.8761
45055,2018,259913.3546
45057,2018,126231.3101
45059,2018,227233.1994
45061,2018,4049609.144
45063,2018,504521.4559
45065,2018,4759.176965
45067,2018,2239357.624
45069,2018,3234209.24
45071,2018,557788.5263
45073,2018,251913.7574
45075,2018,8421416.902
45077,2018,173194.0689
45079,2018,979224.7556
45081,2018,3250894.259
45083,2018,1741455.999
45085,2018,2682123.407
45087,2018,26351.49488
45089,2018,4971884.072
45091,2018,647966.3569
45001,2017,688646.1812
45003,2017,2014941.351
45005,2017,3054439.67
45007,2017,2286868.3
45009,2017,3199632.274
45011,2017,2854830.563
45013,2017,602372.1195
45015,2017,378731.3909
45017,2017,6098276.056
45019,2017,85897.59532
45021,2017,729019.3474
45023,2017,952131.1563
45025,2017,2056989.43
45027,2017,8428940.98
45029,2017,2124960.796
45031,2017,4889420.763
45033,2017,4373253.219
45035,2017,2569568.616
45037,2017,4925331.298
45039,2017,39342.29132
45041,2017,5443743.121
45043,2017,782110.4394
45045,2017,421769.8974
45047,2017,284360.7095
45049,2017,4467853.099
45051,2017,6015004.391
45053,2017,267712.1843
45055,2017,431614.0263
45057,2017,187961.4655
45059,2017,1312008.116
45061,2017,5770547.043
45063,2017,777312.8267
45065,2017,80886.34049
45067,2017,3415331.948
45069,2017,3778477.838
45071,2017,1364397.093
45073,2017,896453.5433
45075,2017,11832175.19
45077,2017,240314.1442
45079,2017,1159767.397
45081,2017,3297948.074
45083,2017,2168782.311
45085,2017,3382020.378
45087,2017,404109.1652
45089,2017,7219682.256
45091,2017,1105141.401
45001,2016,493929.8465
45003,2016,2374061.959
45005,2016,3487369.696
45007,2016,1056149.471
45009,2016,3523916.993
45011,2016,3602079.928
45013,2016,33672.87383
45015,2016,455972.8543
45017,2016,8063026.1
45019,2016,99634.32633
45021,2016,420595.0115
45023,2016,731969.3468
45025,2016,1910504.056
45027,2016,7450066.978
45029,2016,2424033.109
45031,2016,7939686.248
45033,2016,6220537.715
45035,2016,2818003.722
45037,2016,4545085.494
45039,2016,53600.16243
45041,2016,6263744.022
45043,2016,676706.5485
45045,2016,237231.9948
45047,2016,190282.3758
45049,2016,5677396.599
45051,2016,7183229.271
45053,2016,244803.285
45055,2016,359935.7904
45057,2016,236430.8393
45059,2016,377915.7525
45061,2016,7101483.89
45063,2016,1000760.731
45065,2016,115601.3455
45067,2016,3570737.496
45069,2016,5730570.254
45071,2016,362844.0802
45073,2016,390907.807
45075,2016,13491804.14
45077,2016,120315.1456
45079,2016,1284958.22
45081,2016,3236650.348
45083,2016,2278582.634
45085,2016,5228494.445
45087,2016,202658.4825
45089,2016,7361466.797
45091,2016,741909.1787
45001,2015,341308.7334
45003,2015,2003918.946
45005,2015,2533066.792
45007,2015,411307.1453
45009,2015,3049662.069
45011,2015,2939341.567
45013,2015,33721.05034
45015,2015,472522.7183
45017,2015,6586535.213
45019,2015,100485.8195
45021,2015,341570.8918
45023,2015,496619.8832
45025,2015,1573206.735
45027,2015,6398204.955
45029,2015,2002362.047
45031,2015,5795025.739
45033,2015,4430476.697
45035,2015,2550656.01
45037,2015,3989702.957
45039,2015,19967.9038
45041,2015,5153214.018
45043,2015,677524.1052
45045,2015,123359.9356
45047,2015,38160.62125
45049,2015,3744399.811
45051,2015,5318193.994
45053,2015,132684.2115
45055,2015,245203.633
45057,2015,102567.0356
45059,2015,125986.8689
45061,2015,4943820.141
45063,2015,576139.4572
45065,2015,4367.87864
45067,2015,2644374.935
45069,2015,4251094.064
45071,2015,411791.8706
45073,2015,99152.55719
45075,2015,11427847.17
45077,2015,38406.72906
45079,2015,935664.4488
45081,2015,2667854.69
45083,2015,1250884.684
45085,2015,4422940.448
45087,2015,108136.5624
45089,2015,6154653.454
45091,2015,624752.1702
45001,2014,2046100.388
45003,2014,2032598.927
45005,2014,1511931.772
45007,2014,1650511.872
45009,2014,1881006.581
45011,2014,1972033.555
45013,2014,75362.50274
45015,2014,612001.758
45017,2014,2632284.875
45019,2014,142689.2866
45021,2014,529301.0406
45023,2014,373863.3419
45025,2014,1548276.763
45027,2014,4637793.294
45029,2014,1781469.628
45031,2014,5238928.726
45033,2014,5084097.738
45035,2014,1749396.183
45037,2014,3874206.667
45039,2014,272427.2119
45041,2014,7433426.613
45043,2014,1024833.476
45045,2014,146113.7868
45047,2014,410259.6046
45049,2014,2047208.063
45051,2014,10874268.45
45053,2014,116298.4179
45055,2014,280456.5219
45057,2014,78689.80092
45059,2014,1140366.028
45061,2014,4609500.043
45063,2014,491226.7088
45065,2014,249187.396
45067,2014,3918062.913
45069,2014,3433420.303
45071,2014,1205945.313
45073,2014,93442.06905
45075,2014,5848797.381
45077,2014,5930.388287
45079,2014,532316.438
45081,2014,4535023.04
45083,2014,1078367.194
45085,2014,3199526.729
45087,2014,94651.21882
45089,2014,8038568.689
45091,2014,428072.1325
45001,2013,108304.2509
45003,2013,1730649.986
45005,2013,2124980.91
45007,2013,726216.0151
45009,2013,2103952.013
45011,2013,1842852.621
45013,2013,76802.181
45015,2013,556766.1185
45017,2013,2925872.32
45019,2013,127795.084
45021,2013,251394.1643
45023,2013,320689.5939
45025,2013,1856660.438
45027,2013,6838081.376
45029,2013,1575801.922
45031,2013,6557960.392
45033,2013,6010408.536
45035,2013,1789446.174
45037,2013,2771973.596
45039,2013,10768.62011
45041,2013,8335988.396
45043,2013,1076485.099
45045,2013,85963.22014
45047,2013,22683.18477
45049,2013,2517857.406
45051,2013,11389811.13
45053,2013,150428.3034
45055,2013,431651.7844
45057,2013,102930.8028
45059,2013,166894.0601
45061,2013,5944611.768
45063,2013,459976.7094
45065,2013,15242.69176
45067,2013,3842814.783
45069,2013,4342969.068
45071,2013,577056.3972
45073,2013,127123.8103
45075,2013,7400845.51
45077,2013,28350.99391
45079,2013,1018754.477
45081,2013,2403356.365
45083,2013,1090421.088
45085,2013,4583896.577
45087,2013,22233.49658
45089,2013,8203164.191
45091,2013,349533.7241
45001,2012,508645.3031
45003,2012,1958190.596
45005,2012,2330857.535
45007,2012,1200703.54
45009,2012,2465962.22
45011,2012,1899459.98
45013,2012,78800.95465
45015,2012,504592.4052
45017,2012,3459905.09
45019,2012,185216.5508
45021,2012,335643.7056
45023,2012,509319.3153
45025,2012,2021171.57
45027,2012,6621651.919
45029,2012,1871318.042
45031,2012,7251907.325
45033,2012,6141947.219
45035,2012,1943010.43
45037,2012,2704322.036
45039,2012,20678.16299
45041,2012,8675414.348
45043,2012,1237792.961
45045,2012,272437.6931
45047,2012,169051.2907
45049,2012,2785475.966
45051,2012,10948111.58
45053,2012,140522.1548
45055,2012,424843.8623
45057,2012,139788.5737
45059,2012,705997.3818
45061,2012,6578306.651
45063,2012,587473.836
45065,2012,78572.60684
45067,2012,3789173.81
45069,2012,4414278.704
45071,2012,1000524.141
45073,2012,226330.1882
45075,2012,8723046.378
45077,2012,95503.43882
45079,2012,890165.9595
45081,2012,2691072.347
45083,2012,1161588.773
45085,2012,4718886.963
45087,2012,150923.5631
45089,2012,8392462.727
45091,2012,501434.1454
45001,2011,688716.6185
45003,2011,2120372.016
45005,2011,2377327.717
45007,2011,1196433.618
45009,2011,2480903.477
45011,2011,2442556.52
45013,2011,984562.2311
45015,2011,552149.0939
45017,2011,4284939.569
45019,2011,643889.1362
45021,2011,280805.1164
45023,2011,463140.7175
45025,2011,2010359.663
45027,2011,7433662.702
45029,2011,1839917.228
45031,2011,8082291.983
45033,2011,6441291.849
45035,2011,2045554.784
45037,2011,2471197.896
45039,2011,20142.23421
45041,2011,9122993.609
45043,2011,1571616.946
45045,2011,192911.9356
45047,2011,167380.7159
45049,2011,2779150.702
45051,2011,11696753.45
45053,2011,158151.6278
45055,2011,504249.7548
45057,2011,150694.4615
45059,2011,543443.8098
45061,2011,7634757.244
45063,2011,585744.6419
45065,2011,106943.8752
45067,2011,4191596.574
45069,2011,4922445.056
45071,2011,887347.5924
45073,2011,389069.2029
45075,2011,9550950.47
45077,2011,63170.7596
45079,2011,1086449.427
45081,2011,2441164.215
45083,2011,1154514.656
45085,2011,5186264.279
45087,2011,181581.9992
45089,2011,9607823.19
45091,2011,775063.1696
45001,2010,537295.481
45003,2010,2068488.496
45005,2010,2462146.436
45007,2010,1268334.893
45009,2010,2604861.087
45011,2010,2006449.794
45013,2010,83239.53171
45015,2010,533014.2979
45017,2010,3654789.218
45019,2010,195649.1392
45021,2010,354549.3199
45023,2010,538007.4579
45025,2010,2135016.964
45027,2010,6994625.983
45029,2010,1976722.721
45031,2010,7660381.43
45033,2010,6487901.226
45035,2010,2052453.286
45037,2010,2856646.862
45039,2010,21842.89025
45041,2010,9164069.533
45043,2010,1307513.429
45045,2010,287783.1378
45047,2010,178573.3476
45049,2010,2942371.904
45051,2010,11564779.71
45053,2010,148437.2672
45055,2010,448773.8036
45057,2010,147662.3661
45059,2010,745763.6993
45061,2010,6948839.23
45063,2010,620564.1444
45065,2010,82998.32187
45067,2010,4002604.472
45069,2010,4662919.298
45071,2010,1056880.101
45073,2010,239078.5615
45075,2010,9214384.505
45077,2010,100882.8073
45079,2010,940305.8369
45081,2010,2842650.866
45083,2010,1227016.931
45085,2010,4984685.055
45087,2010,159424.5498
45089,2010,8865180.255
45091,2010,529678.1445
44001,2019,345
44003,2019,59650
44005,2019,56622
44007,2019,211520
44009,2019,80127
44001,2018,1058.714043
44003,2018,18217.60345
44005,2018,69522.56086
44007,2018,176100.1132
44009,2018,89617.80688
44001,2017,980.8783674
44003,2017,14336.39366
44005,2017,51574.48076
44007,2017,243355.404
44009,2017,77982.42513
44001,2016,1663.813642
44003,2016,15581.07566
44005,2016,51239.96347
44007,2016,70111.66929
44009,2016,96765.45645
44001,2015,929.3604098
44003,2015,5833.605975
44005,2015,124621.8898
44007,2015,41067.04781
44009,2015,49928.01861
44001,2014,13345.6585
44003,2014,10970.39378
44005,2014,79459.32723
44007,2014,137820.8405
44009,2014,67456.02409
44001,2013,75415.03996
44003,2013,14043.03181
44005,2013,95025.74122
44007,2013,79182.70903
44009,2013,73926.57811
44001,2012,15211.92206
44003,2012,27019.41728
44005,2012,98474.00579
44007,2012,240133.2483
44009,2012,102256.7023
44001,2011,1430.809798
44003,2011,9038.693773
44005,2011,62943.3351
44007,2011,154533.0473
44009,2011,57172.02964
44001,2010,15981.43177
44003,2010,28386.2205
44005,2010,103455.4081
44007,2010,252280.6197
44009,2010,107429.4559
42001,2019,12219384
42003,2019,65915
42005,2019,1898112
42007,2019,579525
42009,2019,3338250
42011,2019,8955845
42013,2019,3452961
42015,2019,4257595
42017,2019,1807491
42019,2019,2419723
42021,2019,2031635
42023,2019,2276
42025,2019,442709
42027,2019,3754142
42029,2019,4730522
42031,2019,1118193
42033,2019,684117
42035,2019,1254885
42037,2019,4394306
42039,2019,4350080
42041,2019,4851138
42043,2019,3035046
42045,2019,45775
42047,2019,108221
42049,2019,3870991
42051,2019,1411473
42053,2019,60940
42055,2019,9600443
42057,2019,1332123
42059,2019,83766
42061,2019,3874798
42063,2019,3646683
42065,2019,1034030
42067,2019,2276612
42069,2019,193932
42071,2019,14566782
42073,2019,2068580
42075,2019,4035688
42077,2019,3528357
42079,2019,1201594
42081,2019,3314842
42083,2019,223996
42085,2019,4863689
42087,2019,2823581
42089,2019,364293
42091,2019,550244
42093,2019,1342659
42095,2019,3682230
42097,2019,5517560
42099,2019,2844245
42101,2019,0
42103,2019,15050
42105,2019,1342683
42107,2019,3522680
42109,2019,2348472
42111,2019,3181913
42113,2019,223577
42115,2019,1129106
42117,2019,2259693
42119,2019,1939573
42121,2019,911608
42123,2019,587229
42125,2019,675638
42127,2019,449266
42129,2019,2226331
42131,2019,406290
42133,2019,10441817
42001,2018,9242350.07
42003,2018,48258.86844
42005,2018,1314387.389
42007,2018,374247.286
42009,2018,2804305.908
42011,2018,5132550.174
42013,2018,2685296.086
42015,2018,3184686.013
42017,2018,526229.6495
42019,2018,1358719.261
42021,2018,1630820.963
42023,2018,8728.802636
42025,2018,487263.4861
42027,2018,2058208.175
42029,2018,2551623.785
42031,2018,921049.7205
42033,2018,451406.4061
42035,2018,510129.4741
42037,2018,1974302.547
42039,2018,3139449.865
42041,2018,2949214.598
42043,2018,1485653.182
42045,2018,31060.35346
42047,2018,92181.27668
42049,2018,2868958.587
42051,2018,879050.6766
42053,2018,39874.50348
42055,2018,6527490.258
42057,2018,1078974.904
42059,2018,69477.85508
42061,2018,2753591.27
42063,2018,1967707.429
42065,2018,684713.6551
42067,2018,1600145.689
42069,2018,146916.3863
42071,2018,7047827.889
42073,2018,1480052.767
42075,2018,1802982.904
42077,2018,939290.6928
42079,2018,703108.0496
42081,2018,2821322.552
42083,2018,262747.0181
42085,2018,2983684.783
42087,2018,1796178.481
42089,2018,184971.1615
42091,2018,200160.9647
42093,2018,548292.9657
42095,2018,1367206.246
42097,2018,2491159.224
42099,2018,1859442.234
42101,2018,0
42103,2018,8798.90942
42105,2018,1193316.021
42107,2018,1695965.406
42109,2018,1206515.401
42111,2018,2183758.249
42113,2018,258217.5103
42115,2018,961825.4517
42117,2018,1854358.984
42119,2018,1090307.818
42121,2018,490614.3871
42123,2018,500185.4872
42125,2018,587448.1126
42127,2018,436994.8898
42129,2018,1636547.366
42131,2018,278452.9698
42133,2018,4035685.848
42001,2017,9037523.685
42003,2017,57017.57723
42005,2017,1365579.901
42007,2017,349546.6454
42009,2017,2481813.255
42011,2017,4454974.129
42013,2017,2245612.555
42015,2017,2892119.347
42017,2017,715763.0332
42019,2017,1640513.361
42021,2017,1408271.464
42023,2017,13254.83254
42025,2017,459484.946
42027,2017,2422583.772
42029,2017,2187057.749
42031,2017,1061910.338
42033,2017,432657.6631
42035,2017,682936.3038
42037,2017,2416539.692
42039,2017,1605014.906
42041,2017,3406181.611
42043,2017,1656319.515
42045,2017,69787.6794
42047,2017,62580.03984
42049,2017,2321901.019
42051,2017,897296.1129
42053,2017,33560.5717
42055,2017,5222305.415
42057,2017,878197.5288
42059,2017,71362.27462
42061,2017,2388854.011
42063,2017,2143955.151
42065,2017,705663.6189
42067,2017,1209656.57
42069,2017,109409.9756
42071,2017,5019692.273
42073,2017,1256230.128
42075,2017,1220182.588
42077,2017,1619193.528
42079,2017,914776.5072
42081,2017,2815768.606
42083,2017,184614.8023
42085,2017,2722241.594
42087,2017,929708.6936
42089,2017,291727.758
42091,2017,353358.0585
42093,2017,935575.2804
42095,2017,2139013.393
42097,2017,3630722.834
42099,2017,1508819.282
42101,2017,0
42103,2017,41751.16556
42105,2017,1343477.442
42107,2017,2495244.542
42109,2017,1044842.017
42111,2017,1280518.544
42113,2017,188764.5925
42115,2017,586846.5527
42117,2017,1758381.726
42119,2017,928449.6402
42121,2017,347972.0502
42123,2017,196155.9521
42125,2017,526082.9542
42127,2017,141173.8273
42129,2017,1779687.026
42131,2017,380825.7667
42133,2017,7049288.424
42001,2016,8167124.184
42003,2016,76043.8943
42005,2016,1533979.097
42007,2016,422910.9846
42009,2016,2449541.707
42011,2016,2914060.717
42013,2016,1604492.449
42015,2016,3131016.097
42017,2016,458253.8112
